,id,Unnamed: 0,unified_text,text_re,polarity,polarity_re,polarity_confidence,polarity_confidence_re,polarity_changed,polarity_conf_changed,subjectivity,subjectivity_re,subjectivity_confidence,subjectivity_confidence_re,subjectivity_changed,subjectivity_conf_changed
126,9.22627109377282e+17,178,@SMRT_Singapore great day to start ahead with signalling fault on EWL! Only announced in the train but not in Twitter or any where else.,@smrt_singapore great day to start ahead with signalling fault on ewl! only announced in the train but not in twitter or any where else.,positive,positive,0.7503581643104553,0.5951552987098694,0,-0.15520286560058594,objective,objective,0.9999999953231512,0.9999999999969187,0,4.673767484142388e-09
127,9.226266146842912e+17,179,Massive train delay on EW line and no one is reporting about it. 15 min and counting. cc @SMRT_Singapore https://t.co/e9blAbtXrI,massive train delay on ew line and no one is reporting about it. 15 min and counting. cc @smrt_singapore https://t.co/e9blabtxri,negative,negative,0.9929748773574828,0.9828734993934631,0,-0.010101377964019664,subjective,subjective,1.0,1.0,0,0.0
128,9.213813930321265e+17,180,"I've never been stuck in a train fault, I don't plan for that to change today, SMRT move your ass.","i've never been stuck in a train fault, i don't plan for that to change today, smrt move your ass.",negative,negative,0.9987670183181764,0.9990456700325012,0,0.00027865171432484015,subjective,subjective,1.0,0.9999918836512812,0,-8.116348718889554e-06
129,9.213182602089432e+17,181,OMG another train fault!! @SMRT_Singapore,oh my god another train fault!! @smrt_singapore,negative,negative,0.9283639192581176,0.9263788461685181,0,-0.0019850730895994984,objective,subjective,0.9994151009310024,1.0,1,1.0005848990689976
130,9.213174543236504e+17,182,Train fault again.. time to use the E scooter..,train fault again.. time to use the e scooter..,negative,negative,0.721277117729187,0.721277117729187,0,0.0,objective,objective,0.996086276143986,0.9999861389508927,0,0.0038998628069066843
131,9.213038298485882e+17,183,can the train make a move alrdy!!!Im gonna be late for workkkk,can the train make a move alrdy!!!im gonna be late for workkkk,positive,positive,0.4960487484931946,0.4960487484931946,0,0.0,objective,objective,0.999998992223356,0.9999992437030791,0,2.514797231567556e-07
132,9.200763280695788e+17,185,Will always have a train fault. 10mins is still precious to me. Its not just “10mins”,will always have a train fault. 10mins is still precious to me. its not just “10mins”,negative,negative,0.9705092310905457,0.9705092310905457,0,0.0,subjective,subjective,1.0,1.0,0,0.0
133,9.200631772278702e+17,186,Early morning train fault at Yew Tee. Can government do something about it?,early morning train fault at yew tee. can government do something about it?,neutral,neutral,0.6095715761184692,0.6095715761184692,0,0.0,subjective,subjective,1.0,1.0,0,0.0
134,9.19443876657504e+17,189,Lol well done DTL train fault on day 1,laughing out loud well done dtl train fault on day 1,negative,negative,0.7125717401504517,0.8878201842308044,0,0.17524844408035278,objective,subjective,0.9289852846407476,0.9984557445532548,1,1.0694704599125073
135,9.194384402900664e+17,190,Thought: suing smrt for emotional distress for evERY TIME THE BLOODY TRAIN STALLS BECAUSE OF A TRACK !! FAULT!!,thought: suing smrt for emotional distress for every time the bloody train stalls because of a track !! fault!!,negative,negative,0.7695698738098145,0.9764511585235596,0,0.20688128471374512,subjective,objective,0.9999999999988388,0.9936375813118045,1,-1.0063624186870341
136,9.19427800678797e+17,191,What?! There’s a train fault at the Downtown Line open house?!,what?! there’s a train fault at the downtown line open house?!,negative,negative,0.5119234323501587,0.5119234323501587,0,0.0,subjective,objective,0.7548664336634459,0.996312028270404,1,-0.7585544053930419
137,9.186421963617772e+17,192,"@LTAsg can someone look into @SMRT_Singapore train issue along NSL. Train always delay and no announcement, etc. Repeated and repeated.","@ltasg can someone look into @smrt_singapore train issue along nsl. train always delay and no announcement, etc. repeated and repeated.",negative,negative,0.955107808113098,0.9651058316230774,0,0.009998023509979359,objective,objective,0.9999988226139432,0.9999999999994336,0,1.1773854903252001e-06
138,9.18622312009732e+17,193,"MRT NSL line, problems. So slow. Government do something. It is affecting our life. So many fault nowadays.","mrt nsl line, problems. so slow. government do something. it is affecting our life. so many fault nowadays.",negative,negative,0.991526186466217,0.9898937344551086,0,-0.0016324520111083984,subjective,subjective,1.0,1.0,0,0.0
139,9.184655224081612e+17,194,"While it’s great we’re walking vehicles through a miniature ERP, can @LTAsg spend more time helping @SMRT_Singapore fix the train system? https://t.co/8HbPprIDJ4","while it’s great we’re walking vehicles through a miniature erp, can @ltasg spend more time helping @smrt_singapore fix the train system? https://t.co/8hbppridj4",positive,positive,0.8973972201347351,0.8712365627288818,0,-0.02616065740585327,subjective,subjective,1.0,1.0,0,0.0
140,9.184337813374074e+17,195,Guess it ain’t too late to seek a resolve for the MRT scandal… although better transparency should have been the aim from the very start.,guess it ain’t too late to seek a resolve for the mrt scandal… although better transparency should have been the aim from the very start.,negative,negative,0.6881093978881836,0.7322362661361694,0,0.04412686824798584,subjective,subjective,1.0,1.0,0,0.0
141,9.183442787361752e+17,196,ya fkin great! why is it that everytime i wanna take the train. There’s always a breakdown or the train takes 10mins or more to come ccb,ya fuck great! why is it that everytime i wanna take the train. there’s always a breakdown or the train takes 10mins or more to come cunt,positive,negative,0.5440497398376465,0.5895240902900696,1,-1.954525649547577,subjective,subjective,1.0,1.0,0,0.0
142,9.182760275032064e+17,197,@SMRT_Singapore #NSL Y train moving slow and delay again?!,@smrt_singapore #nsl y train moving slow and delay again?!,negative,negative,0.9496676325798036,0.9459396600723267,0,-0.0037279725074769177,objective,objective,0.9999999999006774,0.9999999999995131,0,9.883560636581024e-11
143,9.18030454766297e+17,198,Oh I think i am in a major train delay 10 mins and I am still waiting for a train in city hall,oh i think i am in a major train delay 10 mins and i am still waiting for a train in city hall,negative,negative,0.9811431169509888,0.9811431169509888,0,0.0,subjective,subjective,1.0,1.0,0,0.0
144,9.179186525103473e+17,199,wake up early for sch also still late cos of the bloody train 😒,wake up early for sch also still late cos of the bloody train :unamused_face:,negative,negative,0.862684965133667,0.862684965133667,0,0.0,objective,subjective,0.9976256333260369,0.9986590007560869,1,1.00103336743005
145,9.177722351835956e+17,200,What’s with the train fault at this hours wtffff I wanna go home right now fml smrt,what’s with the train fault at this hours what the fuckfff i wanna go home right now fuck my life smrt,negative,negative,0.9944584369659424,0.9804524183273315,0,-0.01400601863861084,subjective,subjective,1.0,0.9873026793952142,0,-0.012697320604785789
146,9.174050022844908e+17,201,"@PiyushGoyalOffc Resp Sir, cn we plz expect any kind of communication when a train is running late, tht 2 SHATABDI fr which v pay Rs.1000","@piyushgoyaloffc resp sir, cn we plz expect any kind of communication when a train is running late, tht 2 shatabdi fr which v pay rs.1000",negative,negative,0.6461942195892334,0.6929935812950134,0,0.04679936170578003,subjective,subjective,1.0,1.0,0,0.0
147,9.172590199909498e+17,202,"Mrt delay, Bus delay because of this I also delay to school 🤦🏽‍♂️.","mrt delay, bus delay because of this i also delay to school :man_facepalming_medium_skin_tone:.",negative,negative,0.9447267055511476,0.9447267055511475,0,-1.1102230246251565e-16,subjective,subjective,1.0,0.9993052036038634,0,-0.0006947963961365655
148,9.168389455094332e+17,203,baguslah semua bdh masih nak tap da terang2 mrt breakdown,it's good to be sure all you can to do is clear down,neutral,positive,0.6614219546318054,0.4404972791671753,1,0.7790753245353699,objective,subjective,0.991974299701994,1.0,1,1.008025700298006
149,9.168335227189576e+17,204,mrt masih breakdown ke...,mrt still breakdown to ...,neutral,neutral,0.5057998895645142,0.4814336597919464,0,-0.02436622977256775,objective,objective,0.916793894805298,0.8638896902714033,0,-0.05290420453389477
150,9.166780178789664e+17,205,wa train breakdown -):,wa train breakdown -):,neutral,neutral,0.6338398456573486,0.6338398456573486,0,0.0,subjective,subjective,0.9967085339002878,0.9967085339002878,0,0.0
151,9.166760674730312e+17,206,the train fault???? is????? https://t.co/byFmcz5lMq,the train fault???? is????? https://t.co/byfmcz5lmq,neutral,neutral,0.8771885633468628,0.8771885633468628,0,0.0,subjective,objective,0.5617004664421141,0.5201844407893556,1,-1.0415160256527587
152,9.166650889200024e+17,207,Singaporean Horror Story: Train Fault https://t.co/xCsX7XgZ47,singaporean horror story: train fault https://t.co/xcsx7xgz47,neutral,neutral,0.810763955116272,0.810763955116272,0,0.0,objective,objective,0.998094813173202,0.999992861156699,0,0.0018980479834970199
153,9.166648304040714e+17,208,after train fault... there’s an accident over @ orchard boulevard.. 😭💔,after train fault... there’s an accident over @ orchard boulevard.. :loudly_crying_face::broken_heart:,negative,negative,0.8285728096961975,0.7138622999191284,0,-0.11471050977706909,objective,objective,0.9999999999946568,0.9999999999934395,0,-1.2173595465014841e-12
154,9.166553725254616e+17,209,Seeing the train delay made me glad I spent my day mostly at the east,seeing the train delay made me glad i spent my day mostly at the east,negative,negative,0.6011731028556824,0.6011731028556824,0,0.0,subjective,subjective,1.0,1.0,0,0.0
155,9.166474918937272e+17,210,Mrt breakdown what the fuck?,mrt breakdown what the fuck?,negative,negative,0.9018656611442566,0.9018656611442566,0,0.0,objective,objective,0.9995939965693396,0.9993264399430147,0,-0.00026755662632482746
156,9.166419814884392e+17,211,k lol obviously i was full of rage and angst cos of the train fault https://t.co/MUjNGA7faX,k laughing out loud obviously i was full of rage and angst cos of the train fault https://t.co/mujnga7fax,neutral,negative,0.7877247333526611,0.7315148711204529,1,-1.0562098622322083,subjective,subjective,0.9999999946484691,0.9999999995840372,0,4.935567954333919e-09
157,9.16634030329684e+17,212,Train fault again! 😭😭😭 free bus got lost!! Wth! 😒😒😒,train fault again! :loudly_crying_face::loudly_crying_face::loudly_crying_face: free bus got lost!! what the hell! :unamused_face::unamused_face::unamused_face:,negative,negative,0.9487639069557191,0.9402834177017212,0,-0.008480489253997914,objective,objective,0.904564328263648,0.9313925236788022,0,0.026828195415154243
158,9.166230183354122e+17,213,train fault always happens when i need to travel from point A to B zz,train fault always happens when i need to travel from point a to b zz,negative,negative,0.9377724528312684,0.9377724528312683,0,-1.1102230246251565e-16,subjective,subjective,0.999966505195242,0.9999003703022123,0,-6.613489302975673e-05
159,9.166161599564268e+17,214,Train breakdown again?,train breakdown again?,neutral,neutral,0.7726793885231018,0.7726793885231018,0,0.0,subjective,subjective,0.8416231342496624,0.8350513262196355,0,-0.006571808030026771
160,9.1660467822533e+17,215,"I feel bad huhu. Late nanaman ako, tapos si Koya andun na sa meeting place. 30minutes pa tong byahe ko. Taena kasi ng train eh. Kakatantrums","i feel bad huhu. i'm late, koya is already at the meeting place. 30minutes pa tong my flight. taena kasi ng train eh. kakatantrums",negative,negative,0.6433103084564209,0.936980664730072,0,0.2936703562736511,subjective,subjective,1.0,1.0,0,0.0
161,9.165291573197946e+17,216,Got so suay anot? Went compass one to get lunch. Now im stuck due to train fault.,got so suay anot? went compass one to get lunch. now im stuck due to train fault.,negative,negative,0.9952900409698486,0.9952900409698486,0,0.0,objective,objective,0.999997585243002,0.9994271059623276,0,-0.0005704792806743297
162,9.155195039658884e+17,217,"Train fault btwn CKK &amp; JRE. At least is interesting to see train launch frm bishan depot,coming to Bishan NB platform in the Opp direction.","train fault btwn ckk &amp; jre. at least is interesting to see train launch frm bishan depot,coming to bishan nb platform in the opp direction.",neutral,neutral,0.672013521194458,0.7885335087776184,0,0.1165199875831604,objective,subjective,0.97172299638036,0.7768154874338258,1,0.8050924910534658
163,9.15384669885014e+17,218,Went out extra early today for work and wow late again thanks ah train delays,went out extra early today for work and wow late again thanks ah train delays,negative,negative,0.8380208611488342,0.8380208611488342,0,0.0,subjective,subjective,0.9995121241588772,0.9998765418979674,0,0.0003644177390902392
164,9.153725347107552e+17,219,Train delayed again and I'm gonna be late for work,train delayed again and i'm gonna be late for work,negative,negative,0.8529666662216187,0.8529666662216187,0,0.0,subjective,subjective,1.0,0.9999999951546912,0,-4.845308820833338e-09
165,9.150882277483438e+17,220,fucked up sia train fault at this timing,fucked up sia train fault at this timing,negative,negative,0.9634724855422974,0.9634724855422974,0,0.0,subjective,subjective,0.9999799958886398,0.9999799958886398,0,0.0
166,9.143767816159232e+17,221,Kimak is it train breakdown djshdndjdx,your mother's cunt is it train breakdown djshdndjdx,neutral,negative,0.4480441212654114,0.9672846794128418,1,-0.4807594418525696,subjective,subjective,1.0,1.0,0,0.0
167,9.135399566387488e+17,223,Pardon? Train fault again? 😣,pardon? train fault again? :persevering_face:,negative,negative,0.7681734561920166,0.7129970788955688,0,-0.055176377296447754,subjective,subjective,0.9983271765221958,0.9970348315109421,0,-0.0012923450112536372
168,9.132028835159736e+17,224,Did I overslept the train fault again 😂😂😂 https://t.co/x56xlKZq3g,did i overslept the train fault again :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: https://t.co/x56xlkzq3g,negative,negative,0.5121549963951111,0.5121549963951111,0,0.0,subjective,objective,1.0,0.9864581995212008,1,-1.0135418004787993
169,9.131878173033144e+17,225,my entire platoon chao geng because of the train breakdown from pasir ris to tampines,my entire platoon chao geng because of the train breakdown from pasir ris to tampines,negative,negative,0.5396111607551575,0.5396111607551575,0,0.0,subjective,subjective,0.9999984020091413,0.9999984020091411,0,0.0
170,9.121354107671183e+17,228,train fault on the EW line? 🤔,train fault on the ew line? :thinking_face:,negative,negative,0.6401854753494263,0.6083658337593079,0,-0.03181964159011841,subjective,subjective,0.8720220249683941,0.9979451675718573,0,0.12592314260346327
171,9.121138550603694e+17,229,Downtown line... WAAAIIIII  u fail me this morning. Say train will remain at station for awhile... it's been 10frigging mins!,downtown line... waaaiiiii  u fail me this morning. say train will remain at station for awhile... it's been 10frigging mins!,negative,negative,0.9081017374992372,0.9226076602935791,0,0.01450592279434193,subjective,subjective,1.0,1.0,0,0.0
172,9.121054271055708e+17,230,everyday i pray mrt won't malfunction cos either i will late asf or i will fkin spend $50^ on cab. I DID NOT WAKE UP EARLY FOR THIS SHIT OK,everyday i pray mrt won't malfunction cos either i will late asf or i will fuck spend $50^ on cab. i did not wake up early for this shit ok,negative,negative,0.864526093006134,0.9875949621200562,0,0.12306886911392212,subjective,subjective,1.0,0.9368980221580461,0,-0.06310197784195393
173,9.117713351471924e+17,231,"Why u late?

Cause train moving too slow..","why u late?

cause train moving too slow..",negative,negative,0.9873403906822203,0.9873403906822205,0,1.1102230246251565e-16,subjective,subjective,0.9243041461840824,0.9547653199360933,0,0.03046117375201085
174,9.114319865138216e+17,232,Omg train jgn buat perangai please i dont want to be late for work again 😢,oh my god train jgn buat temperament please i dont want to be late for work again: crying_face:,negative,negative,0.8726133704185486,0.9125967025756836,0,0.03998333215713501,subjective,subjective,0.8151947783737502,1.0,0,0.18480522162624968
175,9.112164704109364e+17,233,I was about to fall in the train because my legs became jelly 🙃 Thanks to the delay,i was about to fall in the train because my legs became jelly :upside-down_face: thanks to the delay,negative,negative,0.6086492538452148,0.6086492538452148,0,0.0,subjective,subjective,1.0,0.9997203517187002,0,-0.00027964828129967145
176,9.11203558577496e+17,234,"Could have taken bus but genius me thought ""1 stop only aiya just take train"" CIBAI 1 stop also i kena all this train fault shit","could have taken bus but genius me thought ""1 stop only oh dear just take train"" cunt 1 stop also i got all this train fault shit",negative,negative,0.8532803058624268,0.9702567458152771,0,0.11697643995285034,subjective,subjective,1.0,1.0,0,0.0
177,9.11202724343038e+17,235,Train fault train fault nabei 够 liao sia since June train fault until i pass away also train fault,train fault train fault your father 够 already sia since june train fault until i pass away also train fault,negative,negative,0.986015558242798,0.9853286147117615,0,-0.000686943531036488,subjective,subjective,0.999495833744266,0.9995982528596113,0,0.00010241911534514259
178,9.110324392537702e+17,236,LUL i first time take mrt alrdy got breakdown ... wtf smrt really,laughing out loud i first time take mrt alrdy got breakdown ... what the fuck smrt really,negative,negative,0.9559109210968018,0.9817396402359009,0,0.02582871913909912,objective,objective,0.9999950023520584,0.99773622182519,0,-0.0022587805268684535
179,9.106645941793423e+17,237,Wa gg la. I take train confirm late cuz mrt not reliable now &amp; now take bus also traffic jam 🙄,wa gg la. i take train confirm late cuz mrt not reliable now &amp; now take bus also traffic jam :face_with_rolling_eyes:,negative,negative,0.941136121749878,0.9411361217498779,0,-1.1102230246251565e-16,subjective,objective,1.0,0.9998939324358266,1,-1.0001060675641735
180,9.103144827185396e+17,238,Okay train delay. Hahaha 4 stations away na nga lang. 😆,okay train delay. hahaha 4 stations away na nga lang. :grinning_squinting_face:,negative,negative,0.5610949397087097,0.5610949397087097,0,0.0,subjective,subjective,1.0,0.9998818365963034,0,-0.00011816340369663614
181,9.102919456787128e+17,239,The train delay is pissing me off istg🤦🏽‍♀️,the train delay is pissing me off istg:woman_facepalming_medium_skin_tone:,negative,negative,0.9929277300834656,0.9929277300834656,0,0.0,subjective,subjective,1.0,1.0,0,0.0
182,9.101272601867672e+17,240,Train breakdown has become part of our daily life 😭,train breakdown has become part of our daily life :loudly_crying_face:,neutral,neutral,0.5422226190567017,0.5935051441192627,0,0.051282525062561035,objective,objective,0.8916478366835587,0.975307474827093,0,0.08365963814353428
183,9.0997344564292e+17,241,@raudhah_h Yes there was a train fault around 8.30 so i stayed till 9am and board the train,@raudhah_h yes there was a train fault around 8.30 so i stayed till 9am and board the train,negative,negative,0.8214156031608582,0.8214156031608582,0,0.0,subjective,objective,1.0,0.6956050112904989,1,-1.3043949887095012
184,9.099397637670092e+17,242,Another mrt breakdown 😫😫😫😫😫 maybe I should change my timing always breakdown at this time,another mrt breakdown :tired_face::tired_face::tired_face::tired_face::tired_face: maybe i should change my timing always breakdown at this time,negative,negative,0.7985810637474059,0.798581063747406,0,1.1102230246251565e-16,subjective,subjective,1.0,0.9999999999613491,0,-3.865086029009035e-11
185,9.09925385957077e+17,243,"@SMRT_Singapore, for sure there is a fault somewhere along EWL. West bound, the train is stopping each stop for longer time. Damn!!!","@smrt_singapore, for sure there is a fault somewhere along ewl. west bound, the train is stopping each stop for longer time. damn!!!",negative,negative,0.8159770369529724,0.8579683303833008,0,0.04199129343032837,objective,objective,0.9999999998108399,0.9999999999988565,0,1.8801660228717765e-10
186,9.099248361761588e+17,244,There is always excitement to board the train at Yishun towards Marina Bay. Any delay and u will be in a sardine train. #Singapore,there is always excitement to board the train at yishun towards marina bay. any delay and u will be in a sardine train. #singapore,negative,negative,0.5845060348510742,0.5845060348510742,0,0.0,objective,objective,0.9999997886021884,0.9999999999357718,0,2.113335834108554e-07
187,9.095923084205504e+17,245,Haihh mrt. Always breakdown. I keluar rumah pukul 8 pun tetttappp sampai office pukul 9:40.,sigh mrt. always breakdown. i went out at 8 o'clock to tetttappp to the office at 9:40 pm.,negative,negative,0.5121572613716125,0.42606374621391296,0,-0.08609351515769958,subjective,objective,1.0,0.9999963288177176,1,-1.0000036711822824
188,9.095777696039156e+17,246,@SMRT_Singapore another late Monday morning. Train moving damn slow at NSL. Weekly routine. Damn!!!,@smrt_singapore another late monday morning. train moving damn slow at nsl. weekly routine. damn!!!,negative,negative,0.8109003901481628,0.7887298464775085,0,-0.022170543670654297,objective,objective,0.9999999999994852,1.0,0,5.148104165186851e-13
189,9.089113885206732e+17,247,Why is it when I'm late the train always got problem walao,why is it when i'm late the train always got problem oh my god,negative,negative,0.9037201404571532,0.8961641192436218,0,-0.007556021213531383,subjective,subjective,1.0,1.0,0,0.0
190,9.08562321168986e+17,248,train faster pls :-) Idw to b late :-),train faster please :-) idw to b late :-),neutral,neutral,0.6537349820137024,0.627092182636261,0,-0.026642799377441406,subjective,subjective,0.8273034444780003,0.9639959715504961,0,0.1366925270724959
191,9.08500796743942e+17,249,The damn train decided to 'delay' sigh I should hv taken circle line sia tadi omg y u do dis,the damn train decided to 'delay' sigh i should hv taken circle line sia tadi oh my god y u do dis,negative,negative,0.86826491355896,0.9163963794708252,0,0.048131465911865234,subjective,subjective,1.0,1.0,0,0.0
192,9.081302491199816e+17,250,"@SMRT_Singapore Nowadays, train delay constantly repeated every week for more 2 to 3 times. What u have done?! #NSL","@smrt_singapore nowadays, train delay constantly repeated every week for more 2 to 3 times. what u have done?! #nsl",negative,negative,0.9915851354599,0.9915851354598999,0,-1.1102230246251565e-16,objective,objective,0.9999999999999928,0.9999999999998732,0,-1.1957101975212936e-13
193,9.072467487157288e+17,251,"aside from train fault this morning and fam issues, my day was fine.","aside from train fault this morning and fam issues, my day was fine.",negative,negative,0.9223020076751708,0.9223020076751709,0,1.1102230246251565e-16,subjective,subjective,0.9999607329707056,0.9999607329707056,0,0.0
194,9.070660752919512e+17,252,So unluckyyy kena the train fault😢😢😢 gonna miss the whole tutorial🙃,so unluckyyy got the train fault:crying_face::crying_face::crying_face: gonna miss the whole tutorial:upside-down_face:,negative,negative,0.5852671265602112,0.5449495315551758,0,-0.0403175950050354,objective,subjective,0.9402972381979012,0.9981110790120521,1,1.057813840814151
195,9.070656822771834e+17,253,"High-availability and fault-tolerance capabilities are really important in system design, especially wrt public services, like #MRT","high-availability and fault-tolerance capabilities are really important in system design, especially wrt public services, like #mrt",negative,negative,0.500126838684082,0.5717334151268005,0,0.0716065764427185,objective,subjective,0.99078838575727,0.9013213421093512,1,0.9105329563520813
196,9.070579509837332e+17,254,i'm already late and then there's a train fault,i'm already late and then there's a train fault,negative,negative,0.9172619581222534,0.9172619581222534,0,0.0,subjective,subjective,0.9999996233871842,0.999999623387184,0,-2.220446049250313e-16
197,9.070562221881672e+17,255,pagi pagi dah ada train fault. cock sia,pagi pagi dah ada train fault. cock sia,negative,negative,0.909857213497162,0.9098572134971619,0,-1.1102230246251565e-16,subjective,subjective,0.9993507442437642,0.9993507442437642,0,0.0
198,9.070547875515636e+17,256,"MRT delay, sigh.","mrt delay, sigh.",negative,negative,0.8833597898483276,0.8147184252738953,0,-0.06864136457443237,objective,subjective,0.6607034208349447,0.9249369578382145,1,1.2642335370032698
199,9.070535474342952e+17,257,Rain + train delay. What's next?,rain + train delay. what's next?,neutral,neutral,0.599323034286499,0.599323034286499,0,0.0,subjective,subjective,0.598637200109314,0.987495200498803,0,0.3888580003894888
200,9.07023289020588e+17,258,Train delay... oh my god.... dah 7:30 ni,train delay... oh my god.... dah 7:30 ni,negative,negative,0.4124281108379364,0.4124281108379364,0,0.0,subjective,subjective,1.0,1.0,0,0.0
201,9.064065181315892e+17,259,Sad.... #MRT breakdown... and they declare fault at Bt Panjang... why is next train on NS line 9 mins?,sad.... #mrt breakdown... and they declare fault at bt panjang... why is next train on ns line 9 mins?,negative,negative,0.9768732786178588,0.9750238656997681,0,-0.0018494129180907093,subjective,subjective,1.0,1.0,0,0.0
202,9.059755417395692e+17,260,Super hot 🔥🔥🔥 because of the train I'm late for work.. and end up reaching workplace 5mins late but still I am L A T E !,super hot :fire::fire::fire: because of the train i'm late for work.. and end up reaching workplace 5mins late but still i am l a t e !,negative,negative,0.7624850869178772,0.7624850869178772,0,0.0,subjective,subjective,1.0,0.9999996091702068,0,-3.908297931953797e-07
203,9.052472199969996e+17,262,"train fault NSL

#smrt

@InahenSR","train fault nsl

#smrt

@inahensr",negative,negative,0.6023229956626892,0.6674761176109314,0,0.06515312194824219,objective,objective,0.9995157072693668,0.9997215421471558,0,0.00020583487778902398
204,9.048551858469642e+17,263,The train is slow whenever I'm late,the train is slow whenever i'm late,negative,negative,0.8064728379249573,0.8064728379249573,0,0.0,subjective,subjective,1.0,0.9999998557740671,0,-1.4422593297425124e-07
205,9.035810214168412e+17,264,Manage to watch a bit before the mrt bad signal cuts me off 😒 https://t.co/NlwS28LlDl,manage to watch a bit before the mrt bad signal cuts me off :unamused_face: https://t.co/nlws28lldl,negative,negative,0.5518385767936707,0.5518385767936707,0,0.0,subjective,subjective,1.0,1.0,0,0.0
206,9.032080145716838e+17,265,"Train Fault, again? @SMRT_Singapore really need to get act in gear! As DGM, I ran @MBTA more efficiently in 1990s. DM if need local advice.","train fault, again? @smrt_singapore really need to get act in gear! as dgm, i ran @mbta more efficiently in 1990s. dm if need local advice.",negative,negative,0.8229511976242065,0.877979040145874,0,0.05502784252166748,subjective,objective,1.0,0.9999999193044445,1,-1.0000000806955556
207,9.030674265222592e+17,267,ppl complain no train delay announcement from @SMRT_Singapore. everyday happen already still need to announce meh?,ppl complain no train delay announcement from @smrt_singapore. everyday happen already still need to announce meh?,negative,negative,0.8916544318199158,0.8916544318199158,0,0.0,objective,objective,0.99907593985084,0.9999983796473327,0,0.0009224397964927578
208,9.030439037748512e+17,268,"Train stopped at Sembawang due to train fault at Bishan - SMRT Y U ALWAYS LIKE DIS. WHYYYY

#trainfaultbishan #smrt #smrtwhy #sendmoney https://t.co/CAwRrRC8rG","train stopped at sembawang due to train fault at bishan - smrt y u always like dis. whyyyy

#trainfaultbishan #smrt #smrtwhy #sendmoney https://t.co/cawrrrc8rg",negative,negative,0.9052132964134216,0.9633426070213318,0,0.058129310607910156,objective,objective,0.9999881500033884,0.9999999636574668,0,1.1813654078429714e-05
209,9.030375425968824e+17,269,SMRT announced train fault at Bishan station. Train will be delayed as they also want to enjoy the holiday eve. #smrt #Singapore,smrt announced train fault at bishan station. train will be delayed as they also want to enjoy the holiday eve. #smrt #singapore,negative,negative,0.6162070035934448,0.6579655408859253,0,0.04175853729248047,subjective,subjective,1.0,1.0,0,0.0
210,9.02780812419936e+17,270,Even the journalist from @cnalatest reported this morning's @SMRT_Singapore  train delay by just simply editing from its most recent article https://t.co/C5Anjrbnx2,even the journalist from @cnalatest reported this morning's @smrt_singapore  train delay by just simply editing from its most recent article https://t.co/c5anjrbnx2,negative,negative,0.9720439314842224,0.9720439314842224,0,0.0,objective,objective,0.9782919788366232,0.9999950049806802,0,0.021703026144056947
211,9.027457398975776e+17,271,Aku paling fail kalau naik bas ni.... naik mrt aku pro....,i most fail if i get this bus .... go up mrt i pro ....,neutral,negative,0.4707214236259461,0.6922938227653503,1,-0.7784276008605957,objective,subjective,0.9966423940310908,0.9999999954429957,1,1.003357601411905
212,9.026971662458388e+17,272,Bloody train fault pls don't screw me,bloody train fault please don't screw me,negative,negative,0.9927498102188109,0.9952127933502197,0,0.0024629831314088024,subjective,subjective,1.0,1.0,0,0.0
213,9.02688114514174e+17,273,Train fault. Thanks ah.,train fault. thanks ah.,negative,negative,0.7364625930786133,0.7364625930786133,0,0.0,subjective,subjective,0.9996154726556236,0.9946226402082216,0,-0.004992832447401785
214,9.010900082993234e+17,276,Late na pala. Makapag mrt na lang.,late shake. get in touch.,neutral,negative,0.9318435788154602,0.4853074252605438,1,-1.4465361535549164,objective,objective,0.999955518751644,0.9999444818952851,0,-1.1036856358948022e-05
215,9.004984411968471e+17,277,"wow @SMRT_Singapore you never fail to fail everyone in the morning damn, every single train I take every morning gets delayed gd job man!!!","wow @smrt_singapore you never fail to fail everyone in the morning damn, every single train i take every morning gets delayed gd job man!!!",negative,negative,0.994223654270172,0.9942236542701721,0,1.1102230246251565e-16,subjective,subjective,1.0,1.0,0,0.0
216,9.001642463689441e+17,278,"@Kul43861287 @SMRT_Singapore Hi, writer for the TNP, could we contact you about your experiences with the train breakdown today?","@kul43861287 @smrt_singapore hi, writer for the tnp, could we contact you about your experiences with the train breakdown today?",neutral,neutral,0.8530493974685669,0.8702097535133362,0,0.017160356044769287,subjective,subjective,1.0,1.0,0,0.0
217,9.001631313594122e+17,279,"Take train, train fault.

Take Uber/Grab, fare surging.



Can work from home or not?","take train, train fault.

take uber/grab, fare surging.



can work from home or not?",negative,negative,0.7013376951217651,0.6382809281349182,0,-0.06305676698684692,subjective,subjective,0.9377274907060896,0.5708921698411996,0,-0.36683532086489024
218,9.001510833806213e+17,280,Train fault has nothing to do with my train. Why is it so slow.,train fault has nothing to do with my train. why is it so slow.,negative,negative,0.9819462895393372,0.9819462895393372,0,0.0,subjective,subjective,1.0,1.0,0,0.0
219,9.001420987283539e+17,281,Almost every single day there's train fault. Smrt needs to get their shit together,almost every single day there's train fault. smrt needs to get their shit together,negative,negative,0.990436851978302,0.990436851978302,0,0.0,subjective,subjective,0.9622307972975106,0.5834125326799329,0,-0.3788182646175777
