,Unnamed: 0,unified_text,polarity,subjectivity,polarity_confidence,subjectivity_confidence,id
179,237,Wa gg la. I take train confirm late cuz mrt not reliable now &amp; now take bus also traffic jam :face_with_rolling_eyes:,negative,subjective,0.9411361217498779,1.0,9.106645941793423e+17
180,238,Okay train delay. Hahaha 4 stations away na nga lang. :grinning_squinting_face:,negative,subjective,0.5610949397087097,1.0,9.103144827185395e+17
181,239,The train delay is pissing me off istg:woman_facepalming_medium_skin_tone:,negative,subjective,0.9929277300834656,1.0,9.102919456787128e+17
182,240,Train breakdown has become part of our daily life :loudly_crying_face:,neutral,objective,0.5422226190567017,0.8916478366835587,9.101272601867672e+17
183,241,@raudhah_h Yes there was a train fault around 8.30 so i stayed till 9am and board the train,negative,subjective,0.8214156031608582,1.0,9.0997344564292e+17
184,242,Another mrt breakdown :tired_face::tired_face::tired_face::tired_face::tired_face: maybe I should change my timing always breakdown at this time,negative,subjective,0.798581063747406,1.0,9.099397637670093e+17
185,243,"@SMRT_Singapore, for sure there is a fault somewhere along EWL. West bound, the train is stopping each stop for longer time. Damn!!!",negative,objective,0.8159770369529724,0.99999999981084,9.09925385957077e+17
186,244,There is always excitement to board the train at Yishun towards Marina Bay. Any delay and u will be in a sardine train. #Singapore,negative,objective,0.5845060348510742,0.9999997886021884,9.099248361761587e+17
187,245,Haihh mrt. Always breakdown. I went out at 8 o'clock to tetttappp to the office at 9:40 pm.,negative,subjective,0.5121572613716125,1.0,9.095923084205505e+17
188,246,@SMRT_Singapore another late Monday morning. Train moving damn slow at NSL. Weekly routine. Damn!!!,negative,objective,0.8109003901481628,0.9999999999994851,9.095777696039155e+17
189,247,Why is it when I'm late the train always got problem walao,negative,subjective,0.9037201404571533,1.0,9.089113885206733e+17
190,248,train faster pls :-) Idw to b late :-),neutral,subjective,0.6537349820137024,0.8273034444780003,9.085623211689859e+17
191,249,The damn train decided to 'delay' sigh I should hv taken circle line sia tadi omg y u do dis,negative,subjective,0.86826491355896,1.0,9.085007967439421e+17
192,250,"@SMRT_Singapore Nowadays, train delay constantly repeated every week for more 2 to 3 times. What u have done?! #NSL",negative,objective,0.9915851354598999,0.9999999999999927,9.081302491199816e+17
193,251,"aside from train fault this morning and fam issues, my day was fine.",negative,subjective,0.9223020076751709,0.9999607329707056,9.072467487157289e+17
194,252,So unlucky lena the train fault:crying_face::crying face::crying face: gonna miss the whole tutorial:upside-down_face:,negative,objective,0.5852671265602112,0.9402972381979011,9.070660752919512e+17
195,253,"High-availability and fault-tolerance capabilities are really important in system design, especially wrt public services, like #MRT",negative,objective,0.500126838684082,0.9907883857572701,9.070656822771834e+17
196,254,i'm already late and then there's a train fault,negative,subjective,0.9172619581222534,0.999999623387184,9.070579509837331e+17
197,255,early in the morning there was a train fault. cock sia,negative,subjective,0.9098572134971619,0.9993507442437642,9.070562221881672e+17
198,256,"MRT delay, sigh.",negative,objective,0.8833597898483276,0.6607034208349447,9.070547875515635e+17
199,257,Rain + train delay. What's next?,neutral,subjective,0.599323034286499,0.598637200109314,9.070535474342953e+17
200,258,Train delay... oh my god.... dah 7:30 ni,negative,subjective,0.4124281108379364,1.0,9.07023289020588e+17
201,259,Sad.... #MRT breakdown... and they declare fault at Bt Panjang... why is next train on NS line 9 mins?,negative,subjective,0.9768732786178589,1.0,9.064065181315891e+17
202,260,Super hot :fire::fire::fire: because of the train I'm late for work.. and end up reaching workplace 5mins late but still I am L A T E !,negative,subjective,0.7624850869178772,1.0,9.059755417395693e+17
203,262,"train fault NSL

#smrt

@InahenSR",negative,objective,0.6023229956626892,0.9995157072693667,9.052472199969997e+17
204,263,The train is slow whenever I'm late,negative,subjective,0.8064728379249573,1.0,9.048551858469642e+17
205,264,Manage to watch a bit before the mrt bad signal cuts me off :unamused_face: https://t.co/NlwS28LlDl,negative,subjective,0.5518385767936707,1.0,9.035810214168412e+17
206,265,"Train Fault, again? @SMRT_Singapore really need to get act in gear! As DGM, I ran @MBTA more efficiently in 1990s. DM if need local advice.",negative,subjective,0.8229511976242065,1.0,9.032080145716838e+17
207,267,ppl complain no train delay announcement from @SMRT_Singapore. everyday happen already still need to announce meh?,negative,objective,0.8916544318199158,0.99907593985084,9.030674265222593e+17
208,268,"Train stopped at Sembawang due to train fault at Bishan - SMRT Y U ALWAYS LIKE DIS. WHYYYY

#trainfaultbishan #smrt #smrtwhy #sendmoney https://t.co/CAwRrRC8rG",negative,objective,0.9052132964134216,0.9999881500033883,9.030439037748511e+17
209,269,SMRT announced train fault at Bishan station. Train will be delayed as they also want to enjoy the holiday eve. #smrt #Singapore,negative,subjective,0.6162070035934448,1.0,9.030375425968824e+17
210,270,Even the journalist from @cnalatest reported this morning's @SMRT_Singapore  train delay by just simply editing from its most recent article https://t.co/C5Anjrbnx2,negative,objective,0.9720439314842224,0.9782919788366233,9.027808124199361e+17
211,271,I fail the most if I take the bass ... ride the MRT I'm pro ...,neutral,objective,0.47072142362594604,0.9966423940310907,9.027457398975775e+17
212,272,Bloody train fault pls don't screw me,negative,subjective,0.992749810218811,1.0,9.026971662458387e+17
213,273,Train fault. Thanks ah.,negative,subjective,0.7364625930786133,0.9996154726556236,9.026881145141741e+17
214,276,Late shake. Get in touch.,neutral,objective,0.9318435788154602,0.999955518751644,9.010900082993234e+17
215,277,"wow @SMRT_Singapore you never fail to fail everyone in the morning damn, every single train I take every morning gets delayed gd job man!!!",negative,subjective,0.9942236542701721,1.0,9.004984411968471e+17
216,278,"@Kul43861287 @SMRT_Singapore Hi, writer for the TNP, could we contact you about your experiences with the train breakdown today?",neutral,subjective,0.8530493974685669,1.0,9.001642463689441e+17
217,279,"Take train, train fault.

Take Uber/Grab, fare surging.



Can work from home or not?",negative,subjective,0.7013376951217651,0.9377274907060895,9.001631313594122e+17
218,280,Train fault has nothing to do with my train. Why is it so slow.,negative,subjective,0.9819462895393372,1.0,9.001510833806213e+17
219,281,Almost every single day there's train fault. Smrt needs to get their shit together,negative,subjective,0.990436851978302,0.9622307972975106,9.001420987283539e+17
220,282,Fml train fault from yt to je :unamused_face::unamused_face::unamused_face:,negative,objective,0.8533909916877747,0.9865571538749324,9.001416494681784e+17
221,283,I'm already late &amp; this train is moving like a elephant,negative,subjective,0.8967569470405579,1.0,9.001367928080794e+17
222,284,Slight delay north bound trains at Yishun MRT. Activation of emergency switch at Khatib station as update by #smrt,neutral,subjective,0.7598320841789246,0.9561652517472043,8.99947476307673e+17
223,285,No breakdown or train delay. Thank you @SMRT_Singapore for the wonderful start of our day and for being considerate :upside-down_face::heart_suit:️,positive,subjective,0.7124039530754089,1.0,8.997785978077267e+17
224,287,Train delay because of heavy heavy heavy thunderstorm https://t.co/sriTGbH900,neutral,subjective,0.7976346015930176,0.9133114557507646,8.988295734119383e+17
225,288,When going home only will have train fault all cb,negative,objective,0.9464507699012756,0.8506823923324995,8.987419306992723e+17
226,289,"it's 2pm and there's a train delay . Get your shit together SMRT, you money sucking leech",negative,subjective,0.9854623079299927,1.0,8.984279656581203e+17
227,290,M glad i stayed in camp last night. Heard that MRT this morning was a total bitch. I wld have been so late!,negative,subjective,0.6903455853462219,1.0,8.983509590126182e+17
228,291,"Due to train fault in me inserted: confused_face:

I miss the shuttle: slightly_frowning_face:

Jurong Island life pa more



#ALDUBLoveForLife",neutral,subjective,0.7188320159912109,1.0,8.983483726538752e+17
229,292,Train fault again!,negative,objective,0.7453821301460266,0.9388746401552375,8.983391028603002e+17
230,293,fk la train delay delay cb,negative,unknown,0.4297204911708832,0.0,8.983264656572908e+17
231,294,Insanity is a train breakdown on an exam week. Do not pls. :(,neutral,objective,0.5170894861221313,0.9999996523751222,8.983258380634808e+17
232,295,I got to board this south bound train. The next one is 5 mins. Anywhere signal fault continues with more travelling time. #smrt #Singapore,negative,subjective,0.9686132073402405,1.0,8.983241233439621e+17
233,296,if the train delay is 45 what kind,negative,objective,0.6660818457603455,0.8154772327030948,8.983235626368901e+17
234,297,HELP train delay:loudly_crying_face::weary_face: ughhhh,negative,objective,0.6597896814346313,0.7653888185809973,8.983229579565466e+17
235,298,"train fault sembawang to newton

abe bus jam kat cte :downcast_face_with_sweat::downcast_face_with_sweat:",negative,objective,0.9204917550086975,0.9933089165357811,8.983195054697472e+17
236,299,The only good thing that has come out of the train breakdown is that I  watched @rtfeldman :clapping_hands: @elmlang talk https://t.co/TppFUvfv0F entirely,neutral,subjective,0.39423128962516785,1.0,8.981693276182035e+17
237,300,Lmao I had to miss 4 trains coz it was crowded and also stuck in the train in a station for merely 20 mins coz signalling fault......,negative,subjective,0.9667473435401917,1.0,8.981514309717197e+17
238,301,wah cb train fault!!!!!! :face_with_rolling_eyes::face_with_rolling_eyes::pouting_face::pouting_face: rushing for a concert and the most crucial line breaks down,negative,objective,0.8877101540565491,0.9999997527891269,8.981393986544026e+17
239,302,"[NSL]UPDATE:Pls add 3hours travel time between the whole NSL, due to SMRT poor decision making and signalling system fault. No train svc. https://t.co/Mc2Yyo9zfD",negative,subjective,0.8101788759231567,0.9710097388325555,8.981376407251722e+17
240,303,"Braddell mrt shut down, grab and uber on major surge and no taxis. Full half hour early for work now im running late. Great :thumbs_up:",negative,objective,0.9837461709976196,0.9999999297820177,8.981368669641277e+17
241,304,knn reaching my destination but mrt train decided not to move Zzz I'm late,negative,subjective,0.7097877264022827,1.0,8.981307195866972e+17
242,305,ah bagus train breakdown. sot sialllll,neutral,objective,0.5795584917068481,0.6877650370525205,8.981256255918734e+17
243,306,Hey @SMRT_Singapore how come no updates that there's a train delay?? I would have taken a different route if you had an update!,negative,subjective,0.9752382040023804,1.0,8.98124463157289e+17
244,307,"Please SMRT, why train fault today! First impression matters. :crying_face:",negative,subjective,0.7956016063690186,0.9958172746980527,8.976088085029313e+17
245,308,"How did I spend the first 90 mins of the week? Train breakdown, jam, and more jam. It can only get better from here...",neutral,subjective,0.6113967299461365,1.0,8.969154557674906e+17
246,309,Cb fking train will delay,negative,objective,0.6564781665802002,0.7326392650503156,8.945023742360125e+17
247,310,@SMRT_Singapore  can u please announce theres train fault at mbs? So I can show my boss. Thanks,neutral,subjective,0.5169047117233276,1.0,8.943681779241329e+17
248,312,MRT WHY DELAY WHEN IM LATE UGHHH,negative,objective,0.9934045672416687,0.501482783222669,8.9363740941747e+17
249,313,Train fault between Kent Ridge and Haw Par Villa towards Dhoby Ghaut/Marina Bay. @SMRT_Singapore,neutral,objective,0.749692976474762,0.9999999804218601,8.934814826976215e+17
250,315,your father ah no train delay. https://t.co/vzSFwoE2Da,neutral,subjective,0.8741993308067322,0.95541755431025,8.932637411726705e+17
251,316,Fuck lah i'm so fucking late alr bodoh nye train,negative,subjective,0.9970889687538147,0.9999994778891089,8.932577472940686e+17
252,317,Train delay :frowning_face:️,negative,subjective,0.6085701584815979,0.7686835126231482,8.929625028535745e+17
253,319,MRT to johor bahru? Fix the MRT here first.,neutral,objective,0.5877574682235718,0.999999860937858,8.920200741895373e+17
254,320,"MRT always delay, delay and delay.... Rush hour hasn't even started yet...",negative,subjective,0.9985916018486023,0.7212617182182349,8.919600270235278e+17
255,321,"I was early, fucking train got to be late. What the fuck",negative,subjective,0.9865496754646301,1.0,8.918210492678963e+17
256,322,"@HxnxffX eee It is worthy that you eat the wind, the same as my workplace is far away, train breakdown, thats it, you remembrance je hahaha",neutral,subjective,0.6151673197746277,1.0,8.91637443207639e+17
257,323,"@HxnxffX HAHAHAHA tembos eh eh, confirm ah kau banyak banget vg, kalau bisa terbang better yut, train pun suka delay.",negative,subjective,0.9352786540985107,1.0,8.916365202720113e+17
258,324,@fzybear Nope! It either makes traffic slow down OR no one really cares nowadays cos what's ERP to another train breakdown?,negative,subjective,0.9933793544769287,1.0,8.908153210571776e+17
259,325,smrt get ur fking shit tgt lmao everyday train delay,negative,objective,0.9828299880027771,0.9598518384729198,8.900354070851174e+17
260,326,Singapore train BREAKDOWN https://t.co/Ci91Jkoup4,neutral,objective,0.9138288497924805,0.9671056651408052,8.8969369327539e+17
261,327,Work at 10 and im almost 1hr late because of the stupid train track fault,negative,subjective,0.9999232292175293,0.8469741283375308,8.896791764285358e+17
262,328,Had to take the train for the first time since it was built and theres bloody delay and I fucking did not charge my earpiece https://t.co/5aBPNhP8Cd,negative,subjective,0.9796068072319031,1.0,8.896753287879475e+17
263,329,"Reasons why I'm always late in the morning:

1) Excessive bowel movement

2) Lack of train movement",negative,subjective,0.9181129336357117,1.0,8.896653197524337e+17
264,330,"Sial , almost everyday sia SMRT got train fault . Kimek",negative,objective,0.8940067887306213,0.8764780102088546,8.896455734851133e+17
265,331,FML when u rushing for time and the mrt line  decides to specifically fail u today,negative,objective,0.8517007231712341,0.9999997664121484,8.896445643481907e+17
266,332,Stupid train stop again. That's it. I'm late la. Good bye Priya.,negative,subjective,0.96914142370224,1.0,8.896423391776113e+17
267,333,Isit train delay? :thinking_face:,neutral,subjective,0.5440000891685486,0.8318270185625845,8.896347839276442e+17
268,334,@SMRT_Singapore now then want to tell. same lah late like your mrt.,negative,objective,0.8277490139007568,0.9999999978757554,8.896284917670666e+17
269,335,"@SMRT_Singapore Train at Tiong Bahru delayed for 15mins.... In Japan, 1min late is a free ride... What you think 15min would be? Free Lunch?",negative,subjective,0.7743382453918457,1.0,8.896232791613276e+17
270,336,train fault.,negative,subjective,0.7387685179710388,0.9307204612623586,8.896189709736878e+17
271,337,"Train delay at EW line towards tuas 

Waiting time is 12 mins #smrt",negative,subjective,0.9746355414390564,0.6561847187672314,8.896127609290629e+17
272,338,"Glad to be home... heard the train announcement that the new signalling system is gonna be turned on and expect 5 min delay :rolling_on_the_floor_laughing:

#limjunlong https://t.co/2JVBXruWZN",negative,objective,0.38523411750793457,0.6447915504668068,8.894640727179918e+17
273,339,"@SMRT_Singapore To go to, for a fault caused on your end. Here's to hoping my $4.80 lasts till i get to an MRT. &gt;_&lt; #dumbLRTthings #SMRTSG",negative,objective,0.9533881545066833,0.9997618670019479,8.893164250886798e+17
274,340,Just when will smrt stop having train breakdown so many times in a week,negative,subjective,0.6022719740867615,0.6629046874182556,8.892755408084132e+17
275,341,Train fault. No service at one north,negative,subjective,0.9553738832473755,0.9783713067331444,8.884045437460929e+17
276,342,"Train fault... ""Will resume shortly"" I don't believe ur shortly mate.... https://t.co/6G5b2w6RnD",neutral,subjective,0.7968181371688843,1.0,8.883969039850414e+17
277,343,"""Hello aunty, Yes yes the train broke down that's why hakis will be a lil bit late"" :face_with_tears_of_joy::growing_heart: https://t.co/Z9OUs5jGgI",neutral,subjective,0.8535917401313782,1.0,8.88339236407001e+17
278,344,#smrt made me late for work again . Due to train fault . Blah blah blah,negative,subjective,0.9994812607765198,1.0,8.882176871507968e+17
279,346,Why is the train damn slow when we are late :loudly_crying_face:,negative,subjective,0.9752486348152161,1.0,8.879110392153537e+17
280,347,"Park the bus not the MRT.

Perhaps less breakdown... https://t.co/DfTpPypxjh",neutral,subjective,0.7721500396728516,0.9997969729293469,8.875006438830776e+17
281,348,"Im literally annoyed rn, whenever im early. The train's gonna be late!! Wtf fam 8mins wait tf?",negative,subjective,0.98099285364151,0.9999999325798973,8.874648160209222e+17
282,349,I sweat tmr gonna have a train delay,negative,subjective,0.7243041396141052,1.0,8.869914192476897e+17
283,350,@Namirzaa tsk tsk no wonder train delay again https://t.co/NSD7QIBJ7Z,negative,objective,0.9534136652946472,0.999252906117768,8.862422812540353e+17
284,351,No wonder MRT always breakdown.. look where all the tax money is spend on. https://t.co/RnJStiwWRg,neutral,subjective,0.5425949096679688,1.0,8.857649838495744e+17
285,352,"""This train has stopped here for a short while because the emergency button has been pressed. Please expect delay. We apologize..."":police_car_light:",negative,subjective,0.9812619090080261,1.0,8.857208253824205e+17
286,353,train delay la change train platform all aiyo,negative,subjective,0.5878313779830933,0.7416571209267974,8.856770267864269e+17
287,354,"fuck EWL srsly, always train fault",negative,objective,0.9936364889144897,0.98963264451572,8.856624835407135e+17
288,355,#SMRT EWL is not getting better this morning. I was just asked to alight the second time at City Hall MRT due to a train fault.,negative,subjective,0.710350751876831,1.0,8.856594700758057e+17
289,356,Stuck in a train fault yay,positive,subjective,0.9829163551330566,0.9715212244745233,8.85658623090729e+17
290,357,"Due to train fault ahead, this train will be delayed.  An estimated delay is 5mins.",negative,objective,0.9886877536773682,0.9955885889107149,8.856437405844357e+17
291,358,"I :clapping_hands: give :clapping_hands: up :clapping_hands: on :clapping_hands: taking :clapping_hands: the :clapping_hands: train :clapping_hands:  to :clapping_hands: work.

#rant #mrt #smrt #train #delay",negative,subjective,0.7174017429351807,1.0,8.853473907853395e+17
292,359,no ac no light &amp; train delay for so long help :frowning_face:️,negative,subjective,0.9761348366737366,0.6743784445626229,8.853176364011479e+17
293,360,0620 and so many people queuing for the train alr. Hello don't tell me delay.,negative,subjective,0.8170057535171509,1.0,8.852627347317801e+17
294,361,Like it how 2 whole dprtmnts are mass ordering the nasi lemak burger and chendol. Ofc i had to join in the train. Hope no train breakdown:face_with_tears_of_joy:,negative,subjective,0.40671825408935547,1.0,8.850945917449665e+17
295,362,Train breakdown la ni la thn suddenly infront of my doorstep w chocolates:smiling_face_with_heart-eyes::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::smiling_face_with_heart-eyes::loudly_crying_face::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,negative,subjective,0.5988004207611084,0.54286659570475,8.850573184671046e+17
296,364,@ajscene Everyday is a game of how long will the track/ train fault be.,negative,objective,0.8299692273139954,0.985376470878999,8.849450394696826e+17
297,365,SMRT should just announce business as usual when there is a train fault.,negative,objective,0.8246103525161743,0.6579600112571633,8.849448132331027e+17
298,366,Long queue again due to signalling train fault in NSL. :neutral_face::neutral_face::face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes: https://t.co/s82ScRTHhn,neutral,objective,0.7144014835357666,0.9878494192140255,8.849429216019251e+17
299,367,Looking at being only 30 mins late for work if the train starts working properly now,negative,objective,0.8245986104011536,0.9999976898598838,8.849380664771502e+17
300,368,"Train stopping for 5 mins every 200m as usual. 

Hey @SMRT_Singapore - the STOP signal is working yo.",negative,subjective,0.9801037311553955,1.0,8.84935149179224e+17
301,369,"Take your pick, @SMRT_Singapore! PA in the train says ""delay due to emergency button"". Next, an obstruction on the next station's doors?!",negative,objective,0.5862574577331543,0.99999999915329,8.845815170826117e+17
302,370,Train stop at Admiralty south bound platform for 3 mins. Expect delay with the door testing and the rain. #smrt #Singapore,negative,objective,0.9239943027496338,0.9999999999901088,8.845545647157248e+17
303,371,I wanna go back but got train fault. I hope the odds are in my favour.,positive,subjective,0.5063403248786926,1.0,8.843767338555679e+17
304,372,"missed the train, train fault, got stuck. what a day.",negative,objective,0.8737390637397766,0.9973081085935548,8.843736853683487e+17
305,373,Train fault again at Singapore's North-South Line. :neutral_face::neutral_face:,negative,objective,0.6339609622955322,0.9999998958618106,8.843725163989729e+17
306,374,FML NOW I'M STUCK IN THE TRAIN FAULT,negative,subjective,0.8955737948417664,1.0,8.843651910219735e+17
307,375,pls pls pls no train delay or track fault today :confounded_face::confounded_face::confounded_face::confounded_face:,negative,objective,0.9590920209884644,0.6994312940691445,8.835794665507226e+17
308,376,red line mrt u being a jerk when im super late for work :pouting_face:,negative,objective,0.8061115741729736,0.9920929015173257,8.83180706100265e+17
309,377,lmao gonna be late because train ain't moving,negative,subjective,0.7366496324539185,0.9996412643049314,8.831525443226419e+17
310,378,"when there is train breakdown, there's also escalator breakdown?! :face_screaming_in_fear:",positive,objective,0.4897032082080841,0.9395169093068971,8.831273179790541e+17
311,379,Fak la train delay. Annoying shit ever. How about just close down to train service for the whole day? It will be nicer. No one will be late.,negative,subjective,0.9999411106109619,1.0,8.831202193584947e+17
312,380,Um aku kepanasan gile like its damn humid and im sweating in this mrt and it keeps on breaking down and im already late otw to work,negative,subjective,0.8499473333358765,1.0,8.831170038373663e+17
313,381,"North-South MRT line got breakdown ah?



#SMRT",neutral,objective,0.5437047481536865,0.9908671774225156,8.825879376526172e+17
314,382,"Last week: Signal fault

This week: Train fault

Next week: Your fault",negative,subjective,0.9961113333702087,0.9986521903504978,8.82559256624382e+17
315,383,"Excited train fault, no traffic. Anyare na?",neutral,objective,0.8187831044197083,0.8483826856482334,8.825564697904947e+17
316,384,Even when it's 6am train smrt can fck up and delay :face_with_rolling_eyes::thumbs_up_medium_skin_tone::thumbs_up_medium_skin_tone:.,negative,subjective,0.9318022131919861,1.0,8.823585457101701e+17
317,385,"Due to congestion ahead, this train will be delayed. we are sorry for the inconvenience.
Really? Now? If later I go home?",negative,subjective,0.9474060535430908,1.0,8.822246556915302e+17
318,386,Kimak dah panas abu abeh train delay due to train door obstruction. Lanjiao uh smrt,negative,subjective,0.91362065076828,1.0,8.821835139187753e+17
319,387,Shit lahh mrt delay,negative,subjective,0.9158470630645752,0.8503539818155319,8.819200486542049e+17
320,388,"Aiya train breakdown again.

.

.

.

#vsco #vscocam #lightroom #singapore #jookoon #ewl #greenline… https://t.co/3d9ggnUiJ0",neutral,objective,0.7721285820007324,0.9999999999999998,8.807415838256454e+17
321,389,Thank God never wear uniform and take train. Train fault la..,negative,subjective,0.9017332196235657,0.8564219677818435,8.805925920935772e+17
322,390,my gosh train delays train congestion track fault..............,negative,objective,0.9772944450378418,0.9987800828143717,8.805731424054926e+17
323,391,"SINGAPORE: ""Wah, 30-minute delay for MRT, what kind of technology is this? The world is ending!"" NEW YORK: ""Hold my beer..."" #SingaporeLife",negative,subjective,0.9086138010025024,0.9999999424575776,8.803207884815319e+17
324,392,Train fault again :pouting_face:,negative,objective,0.7832245826721191,0.5965799280355069,8.802159741625139e+17
325,393,It is bad news and most passengers will be late for work. But still not consider train disruption. Slow down #Singapore Good News for Grab https://t.co/1K1SdNMKyQ,negative,subjective,0.9907686114311218,1.0,8.802102563867073e+17
326,394,No train disruption but the frequency is longer. Most of the people taking the NS line is going to be late for work. #smrt,negative,subjective,0.8341057300567627,0.9999955795474654,8.802053496214487e+17
327,395,"There is a train, train always there is fault, if you want grab / uber surge price expensive, if you want to buy own transportation price Nauzubillah.",negative,objective,0.8060259819030762,0.9999999768347138,8.80201295893639e+17
328,396,"&amp; they announce the next train will be here in 3 mins, but the current 'breakdown' train refused to leave. So how to get on the next train?",negative,subjective,0.649454653263092,1.0,8.800503567171052e+17
329,397,"Just as I was talking about the slow train, the train I'm taking suddenly 'breakdown' or what at Queenstown. All passengers forced to alight",negative,subjective,0.9156121015548706,1.0,8.800497783057939e+17
330,398,The train fault again,negative,subjective,0.8319138288497925,0.999999726784353,8.80037762505687e+17
331,399,Train delay gtg :loudly_crying_face::face_with_rolling_eyes:,negative,objective,0.6085701584815979,0.6364129123980572,8.800247053563576e+17
332,400,JGN ADA MRT BREAKDOWN ON FRIDAY PLEASE!!!!,positive,subjective,0.5507506728172302,0.9998259586493023,8.800227387353171e+17
333,401,train delay :upside-down_face::red_heart:️,negative,unknown,0.396009624004364,0.0,8.800109196940575e+17
334,402,"""Why late?""

""Train fault"" 

""Whose fault?""

""Train fault""",negative,objective,0.9950265288352966,1.0,8.80009191129088e+17
335,403,"TRAIN SIGNAL FAULT. 



Additional waiting time of 30mins on NS line. https://t.co/iAV4KJsaoI",negative,subjective,0.6206174492835999,0.9428806672977237,8.800059980180439e+17
336,404,"The return of the fault train, the fault train fault and the slow down.",negative,objective,0.9558046460151672,0.9999998844855134,8.800059241143992e+17
337,405,Everytime stayback ade train fault. Erghh,negative,subjective,0.8628908395767212,0.918455439793382,8.800043929586074e+17
338,406,No need to wear uniform leh. I just got a free ride cos train breakdown.,neutral,subjective,0.5254902839660645,1.0,8.8000439098309e+17
339,407,cb la train breakdown,neutral,subjective,0.6636489629745483,0.9433285960078818,8.799960947798426e+17
340,408,Good one @SMRT_Singapore. I leave Raffles Place MRT due to NSL delay and you charge me for the privilege of going nowhere and being delayed.,negative,subjective,0.9369126558303833,1.0,8.799949199511142e+17
341,409,Lol fucking suay TRAIN FAULT AGAIN AT JURONG CB,negative,objective,0.8616904020309448,0.9921773804198475,8.7999420402117e+17
342,410,What a good timing for a train fault?????,negative,subjective,0.904668390750885,0.9661546635046543,8.799925266435155e+17
343,411,Lame la fuck I'm always affected by train delays puabye sittings here for 20 minutes already knn always late cause of these nonsense,negative,subjective,0.9985113739967346,1.0,8.799093929334661e+17
344,412,Train fault EWLine morning peak hour 2nd day in a row.Can't tell des to my boss everyday.Soon it will sound like I'm lying. @SMRT_Singapore https://t.co/Tl4BksBSIJ,negative,subjective,0.9616464972496033,1.0,8.798712552806236e+17
345,413,Seems @SMRT_Singapore have given up reporting their train breakdown. It is assume to be delayed until proven otherwise.,negative,subjective,0.9365259408950806,1.0,8.798661983132302e+17
346,414,Train delay on e first day of school for e week. :new_moon_face:,neutral,subjective,0.6757346391677856,0.5853127395005782,8.794982928742726e+17
347,415,Why is the train always late on a tuesday,negative,objective,0.48300701379776,0.9888668848545663,8.794789785698835e+17
348,416,I want to send a jog train that is delayed to macm mna siak,negative,objective,0.6906543970108032,0.9999996462939579,8.781505356767068e+17
349,417,@BasicNewbie @boboiscrazy You should be at home but NAHHHHH TRAIN DELAY.,negative,subjective,0.7163228988647461,1.0,8.780992721340416e+17
350,419,@dzub_MARINER Hahaha far away ... I feel standby in water in the middle of the bus ... scared jek there is a fault track: face_with_tears_of_joy:,negative,objective,0.9310237765312195,0.999999999311665,8.774108619791278e+17
351,420,Wah tadi the train delay lama gile si i slept for 20mins already phn baru nak sampai khatib now i need take the 8:37 bus like yesterday urgh,negative,objective,0.9825236201286316,0.8168817635116358,8.77323354583081e+17
352,421,cb the train everyday delay,negative,objective,0.7328912615776062,0.5892077614394182,8.769627150670725e+17
353,422,Expect delay for south bound train to city area due to increase frequency. No amber light? #smrt,negative,objective,0.7343704104423523,0.9998092115466498,8.76949237413462e+17
354,423,walao sian train delay again :face_with_rolling_eyes:,negative,subjective,0.7120682001113892,0.9069523025902831,8.766133631696116e+17
355,424,Lol wanna go home but always train signal fault or whatever bullshit smlj lol,negative,objective,0.9946907162666321,0.9999999940962239,8.76000330718171e+17
356,425,"MRT breakdown? Its ok here's a train who wont disappoint, read up on our #BANDITXLocal feature for @ttdtband: https://t.co/4Bfd23NKYy https://t.co/CjCxdk6scY",neutral,subjective,0.6028497815132141,0.9945277402990794,8.752431311757066e+17
357,426,why does the damn train on green line always fail to move???,negative,subjective,0.9285710453987122,0.9833018662659809,8.748338428923085e+17
358,427,train fault again :unamused_face:,negative,objective,0.7832245826721191,0.6485137994776607,8.748151157316813e+17
359,428,@SMRT_Singapore why is there train delay almost everytime!!!!!!,negative,objective,0.9748741984367371,0.9999994871088264,8.748105248815022e+17
360,429,dah agak dah mesti train delay !!!!!!!!!!!!! !!!!,negative,objective,0.47179391980171204,0.9999999999489146,8.748076810258842e+17
361,430,Raining and a train fault on the EWL . So being around an hour late for work is totally justifiable.,negative,subjective,0.9885707497596741,0.997684625795156,8.747933993788252e+17
362,431,Train fault again,negative,subjective,0.7832245826721191,0.9999999842128782,8.747879490695822e+17
363,432,Eh fxck Sia This train delay. Hungry alr la fuck.,negative,objective,0.9990360736846924,0.9949901964463642,8.745885939890995e+17
364,433,Today train fault at pasir ris mrt station and signalling fault at north South like towards jurong east was not reported. If we knew we,negative,subjective,0.9311917424201965,1.0,8.744859406510858e+17
365,434,@sweatyboi and the day before KBW should say something so they can experience train breakdown while at it,negative,subjective,0.4838738739490509,1.0,8.744469305159434e+17
366,435,Omg the train just had to delay in the middle of every stop and the longest one stop before mine.,negative,subjective,0.9449267387390137,0.5043909007477805,8.742527450913178e+17
